tick,id,x,y,energy
49,8,-12.902822726798819,-1.9744742566978246,23
49,1,16.18996901629146,2.365399338134833,-27
49,7,-11.768701300091003,10.646945462141854,43
49,0,0.643580465772888,16.37491540308364,-37
49,2,11.917001950604327,1.8981065339554104,21
50,9,-14.980509311677306,3.8071270718739614,40
50,5,-9.490007801235583,-15.35598508409053,10
50,2,12.624108731790875,2.605213315141958,20
50,7,-12.077718294465951,11.598001978437008,42
50,1,16.44878806139398,3.3313251644239013,-28
50,8,-11.921195543351155,-1.7836652613212798,22
50,0,0.41862941142902266,-15.650714532131126,-38
50,6,-13.64941711438963,15.874534090634246,11
50,3,-9.129847158040144,-5.796925517116021,28
50,4,5.523798289034506,9.247716991107154,-8
